Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2qjH6wZfR0g11ZiT7KqyRO,"Astronaut In The Ocean","Astronaut In The Ocean","Our Last Night",2021-03-25,134200,57,1134887912,2024-09-24T13:30:40Z,"american metalcore","OLN RECORDINGS",0.519,0.956,11,-2.982,1,0.0788,0.00113,0.00912,0.106,0.655,149.942,4
7mYKxi4gqlSweFg2xigZ1w,"Oh No!!! (from The Suicide Squad)","Oh No!!! (from The Suicide Squad)","grandson,VIC MENSA,Masked Wolf",2021-07-02,213995,40,1134887912,2024-09-24T13:30:40Z,"modern alternative rock,modern rock,pov: indie,rock,canadian hip hop,chicago rap,conscious hip hop,underground hip hop,australian hip hop","Fueled By Ramen",0.597,0.655,2,-6.665,1,0.0614,0.0272,0.0000246,0.438,0.378,81.084,4
7oKfUkgNhfntD6XBpI4w5b,"Frozen Desert","Cat Platoon","Iseo & Dodosound",2015-04-23,323076,45,1134887912,2024-09-24T13:30:40Z,"reggae en espanol","Iseo & Dodosound",0.734,0.397,7,-10.205,0,0.113,0.0632,0.000199,0.351,0.393,151.903,4
05HpBFLrHBjWpgV0DSPUAv,"Tiroteo","Tiroteo","Marc Seguí,Pol Granch",2021-01-15,266290,69,1134887912,2024-09-24T13:30:40Z,"spanish pop","WM Spain",0.747,0.605,9,-6.633,1,0.0269,0.0548,0.00000355,0.0794,0.564,110.402,4
4JoJmqZFGRoibGp6R8vwvd,"Amo la Vida","Amo la Vida","El Vega Life",2020-05-27,208148,48,1134887912,2024-09-24T13:30:40Z,"musica canaria","1311288 Records DK",0.839,0.71,5,-5.395,1,0.0425,0.105,0,0.568,0.979,120.031,4
63Zg2q0NxOIoVu7olYHl9t,"Segundo movimiento: Mierda de filosofía","Mayéutica","Robe",2021-04-30,286397,50,1134887912,2024-09-24T13:30:40Z,"indie extremena","El Dromedario Records",0.489,0.708,11,-12.788,0,0.107,0.0128,0.0000284,0.469,0.31,122.016,4
1VbsSYNXKBpjPvqddk8zjs,"Rusted From the Rain","Billy Talent III","Billy Talent",2009-06-30,253306,65,1134887912,2024-09-24T13:30:40Z,"canadian punk","Warner Music Canada",0.436,0.872,2,-3.431,1,0.0306,0.000257,0.0000702,0.401,0.605,174.978,4
2JvPu3aaaLnuuHzJcLE07m,"Rascacielos","La Primavera del Invierno","La Maravillosa Orquesta del Alcohol",2015-10-03,191186,20,1134887912,2024-09-24T13:30:40Z,"spanish indie pop,spanish rock","PRMVR",0.234,0.147,7,-11.913,1,0.0317,0.549,0.00000137,0.158,0.0715,181.437,3
1rkZUVlvDkDpKTqJKgWQa3,"Nueva Orleans","¿Quién Nos Va a Salvar?","La Maravillosa Orquesta del Alcohol",2013-10-15,255033,25,1134887912,2024-09-24T13:30:40Z,"spanish indie pop,spanish rock","PRMVR",0.421,0.237,9,-14.281,1,0.0308,0.39,0.000924,0.135,0.101,115.377,4
4Hq5r6d6j7KJzuXan3AyNZ,"El club del paro","El club del paro","Muchachito Bombo Infierno",2021-08-13,237370,11,1134887912,2024-09-24T13:30:40Z,"flamenco fusion,latin alternative,rumba,rumba catalana","Muchachito Bombo Infierno",0.75,0.919,9,-7.404,1,0.0466,0.406,0.000244,0.074,0.97,111.016,4
51bdrC1ACj0hybcZoKzIqy,"Voy A Ser el Rey León","Lo Mejor De El Rey León (Best Of Lion King)","Marc Pociello,Angela Aloy,Eduard Doncos",2011-01-01,170480,41,1134887912,2024-09-24T13:30:40Z,"","Walt Disney Records",0.655,0.791,6,-7.85,1,0.0743,0.181,0.0000631,0.136,0.83,98.787,4
6aU6a9tdn2vHhnPGlboFZX,"Good Vibrations","The Smile Sessions","The Beach Boys",2011-01-01,255400,53,1134887912,2024-09-24T13:30:40Z,"baroque pop,classic rock,folk rock,mellow gold,psychedelic rock,rock,singer-songwriter,sunshine pop","Capitol Records",0.414,0.528,1,-7.733,1,0.0343,0.0495,0.00026,0.117,0.335,74.627,4
4y1LsJpmMti1PfRQV9AWWe,"Girls Just Want to Have Fun","She's So Unusual","Cyndi Lauper",1983-10-14,238266,82,1134887912,2024-09-24T13:30:40Z,"dance pop,new wave pop,permanent wave,soft rock","Portrait",0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,4
0aym2LBJBk9DAYuHHutrIl,"Hey Jude - Remastered 2015","1 (Remastered)","The Beatles",2000-11-13,425653,70,1134887912,2024-09-24T13:30:40Z,"british invasion,classic rock,merseybeat,psychedelic rock,rock","UMC (Universal Music Catalogue)",0.386,0.607,10,-7.7,1,0.0261,0.0112,0.0000138,0.088,0.532,147.207,4
3znlxKwQTRVrrerCcZPus2,"Tranquilísimo","Tranquilísimo","Israel B,C. Tangana,LOWLIGHT",2021-07-22,143179,0,1134887912,2024-09-24T13:30:40Z,"boom bap espanol,drill espanol,spanish hip hop,urbano espanol","Sony Music Entertainment",0.828,0.714,10,-6.852,0,0.108,0.185,0.00000315,0.244,0.407,95.967,4
6dEfMRt1tJHbj0K8mzwu9M,"Mi trozo de cielo (feat. Fito y Fitipaldis)","8 Lunas","Rosana,Fito y Fitipaldis",2013-11-19,266786,43,1134887912,2024-09-24T13:30:40Z,"cantautor,latin pop,mexican pop,musica canaria,spanish pop,latin rock,spanish rock","WM Spain",0.463,0.485,0,-7.964,1,0.033,0.66,0,0.1,0.491,140.14,4
6A9mKXlFRPMPem6ygQSt7z,"Three Little Birds","Exodus (Deluxe Edition)","Bob Marley & The Wailers",1977-06-03,180266,2,1134887912,2024-09-24T13:30:40Z,"reggae,roots reggae","Tuff Gong",0.814,0.482,9,-10.493,1,0.0588,0.0111,0.00000157,0.0476,0.615,148.404,4
4B1eVZCzSNEfWckwBPTQMN,"Ya Nadie Te Quiere","El Verde Rebelde Vuelve","Los Delinquentes",2005-02-21,225520,0,1134887912,2024-09-24T13:30:40Z,"carnaval cadiz,flamenco,flamenco fusion,pop flamenco,rock andaluz,rumba","Virgin Music Spain",0.843,0.775,6,-7.451,0,0.106,0.421,0,0.0841,0.965,116.032,4
0eyeowZfj5Fr8xa09pa82X,"Hola, Buenos Días","La Lengua Chivata","El Canijo de Jerez",2014-10-14,192890,0,1134887912,2024-09-24T13:30:40Z,"pop flamenco,rock andaluz","El Canijo de Jerez",0.798,0.65,7,-11.104,1,0.0632,0.413,0.00000225,0.126,0.895,118.06,4
1xaZgUmyTeA1CKh93m5oQc,"Bailar Pegados","Bailar Pegados","Limando",2015-12-30,222066,0,1134887912,2024-09-24T13:30:40Z,"ska espanol","Limando",0.566,0.938,9,-3.977,1,0.0518,0.00375,0.0000332,0.0719,0.852,174.014,4
5anlwqJvVfS4QQEW9w1Eos,"Mis Amigos","Mis Amigos","Limando,Kumbia Queers",2015-05-05,190546,0,1134887912,2024-09-24T13:30:40Z,"ska espanol,argentine punk,nu-cumbia,queercore,rap latina","Limando",0.634,0.896,0,-3.821,1,0.0354,0.0793,0.00000154,0.348,0.973,168.06,4
0QvxuBVhclyn2OMJWd5yHq,"Más Barato","Toti Toti","Limando",2012-05-04,118982,0,1134887912,2024-09-24T13:30:40Z,"ska espanol","Limando",0.472,0.8,7,-4.157,1,0.0553,0.625,0,0.859,0.487,78.992,4
06oT47M3AOGoUs0zqi5Rdn,"Reconciliarme Con el Amor","Invencibles","Mr. Kilombo",2016-10-07,206893,0,1134887912,2024-09-24T13:30:40Z,"cantautor,spanish rock","Niño de la Hipoteca Records",0.662,0.795,7,-7.045,1,0.0434,0.0764,0,0.191,0.864,76.968,4
1TjHObfLxtPSOfqvo1RdW4,"Domingos de Cal A.K.A. Blue Pepper","Kase.O Jazz Magnetism","Kase.O",2011-12-05,154640,30,1134887912,2024-09-24T13:30:40Z,"rap politico,spanish hip hop","EL PAN DE ALIYAH / RAP SOLO",0.737,0.797,3,-8.504,1,0.214,0.0881,0,0.097,0.344,128.046,4
57yJ604s8wEXyjkqPsZdKC,"Libertad","Kase.O Jazz Magnetism","Kase.O",2011-12-05,210813,41,1134887912,2024-09-24T13:30:40Z,"rap politico,spanish hip hop","EL PAN DE ALIYAH / RAP SOLO",0.618,0.801,9,-6.605,0,0.412,0.253,0,0.116,0.7,120.01,5
40ue0AZQi3Q8Sn2PeT1JL5,"Que No Hay Alcohol 2011","Kase.O Jazz Magnetism","Kase.O",2011-12-05,290306,45,1134887912,2024-09-24T13:30:40Z,"rap politico,spanish hip hop","EL PAN DE ALIYAH / RAP SOLO",0.738,0.699,9,-9.447,1,0.183,0.125,0,0.2,0.641,87.978,4
3Wrjm47oTz2sjIgck11l5e,"Beggin'","Chosen","Måneskin",2017-12-08,211560,84,1134887912,2024-09-24T13:30:40Z,"indie rock italiano,italian pop","RCA Records Label",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
0EZBY4dTqK2YC2Idb0ivsI,"Mándame Un Audio - Remix","Mándame Un Audio (Remix)","Fresquito,Mango,Aitana",2021-06-25,208065,46,1134887912,2024-09-24T13:30:40Z,"rap espanol,tontipop,latin talent show,latin viral pop,spanish pop","Universal Music Spain S.L.",0.511,0.951,2,-2.771,1,0.0753,0.0414,0,0.166,0.673,176.104,4
6M35eZA3iR3VUWUt7MXLlS,"Rakata","Rakata","Original Elias,Moncho Chavea,Yotuel,C de Cama",2021-06-18,171706,43,1134887912,2024-09-24T13:30:40Z,"flamenco urbano,pop flamenco","Zamara Music D3",0.891,0.835,10,-5.161,0,0.2,0.0539,0.000128,0.239,0.873,99.024,4
7MC4XR9M9amdmKQr2iDF7i,"Iko Iko (My Bestie)","Iko Iko (My Bestie)","Justin Wellington,Small Jam",2019-06-03,182857,68,1134887912,2024-09-24T13:30:40Z,"melanesian pop,pacific islands pop,png pop,reggae do maranhao,solomon islands pop","RCA Records Label",0.862,0.753,5,-5.356,1,0.0625,0.131,0.00000201,0.077,0.827,105.039,4
1p92Kg1TyhGIOm7S7hUM72,"¿Cómo explicarte?","Al Carrer!","La Pegatina",2007-07-10,185240,38,1134887912,2024-09-24T13:30:40Z,"rumba catalana,spanish rock","WM Spain",0.802,0.727,0,-7.254,1,0.145,0.0267,0.0000183,0.26,0.921,114.866,4
2RZWdE8kYPlCAcRUYDeuLC,"Red Flag","Billy Talent II","Billy Talent",2006-06-23,198173,66,1134887912,2024-09-24T13:30:40Z,"canadian punk","Atlantic Records",0.564,0.865,2,-7.384,1,0.121,0.000583,0,0.056,0.726,183.052,4
1XzPY0u9hqRljR8jt5VLK5,"La Voz Dormida","Canciones del Segundo Origen","Exceso,Ferran Exceso",2012-12-18,317402,6,1134887912,2024-09-24T13:30:40Z,"punk urbano","Maldito Digital",0.348,0.8,2,-6.513,0,0.0408,0.0253,0.00000133,0.11,0.0733,139.831,4
2ixiA4aH4VWCatWcqjvX2k,"Days of Our Lives","Agua","Stay Homas",2020-12-11,142306,42,1134887912,2024-09-24T13:30:40Z,"musica catalana","Sony Music Entertainment",0.91,0.233,3,-8.335,1,0.103,0.736,0,0.145,0.817,94.966,4
4R0mK1MzuKEV4GMmYW0X6E,"Se Feliz","Fyah","Machete en Boca,La Prima",2021-03-19,204783,4,1134887912,2024-09-24T13:30:40Z,"rap catala,rap latina","Bola 9",0.763,0.949,8,-3.503,1,0.0715,0.274,0,0.138,0.922,110.031,4
350wFoEHaRKtTOGCxu285K,"Comboi","Som i vibrem","Maluks",2021-02-05,254000,24,1134887912,2024-09-24T13:30:40Z,"reggae catala","Propaganda pel Fet!",0.803,0.837,0,-5.345,0,0.0353,0.161,0.0000392,0.0649,0.943,137.485,4
7DeJOweMS2Gofyg0z7IyEy,"Gossa-te-la","Roma","Cactus",2019-12-12,198040,0,1134887912,2024-09-24T13:30:40Z,"rap catala","Halley Supernova",0.815,0.642,0,-6.595,1,0.0448,0.03,0.0000106,0.368,0.791,136.05,4
0L3RnFxV9nxFIP8eNv0A5F,"Que Venga","Alegre Pero Peligroso","La Sra. Tomasa,Bejo",2020-02-21,239409,21,1134887912,2024-09-24T13:30:40Z,"reggae catala,rumba catalana,rap canario,spanish hip hop,urbano espanol","2020 LA SRA TOMASA",0.736,0.858,0,-3.956,0,0.0683,0.16,0.000549,0.118,0.536,93.95,4
4p2fUkaPJd06PA0Ym0GkgF,"Arrímate","Alegre Pero Peligroso","La Sra. Tomasa",2020-02-21,209842,7,1134887912,2024-09-24T13:30:40Z,"reggae catala,rumba catalana","2020 LA SRA TOMASA",0.77,0.91,1,-4.837,1,0.044,0.0389,0.00274,0.521,0.521,105.002,4
3Xl2RLrSm7OvlJg0XnSsHD,"Canto para Mi Pueblo","Tequila y Limón","Sharif,La Sra. Tomasa,Gordo del Funk",2021-06-23,204589,0,1134887912,2024-09-24T13:30:40Z,"spanish hip hop,reggae catala,rumba catalana","GUSPIRA RECORDS",0.641,0.638,8,-5.639,0,0.0632,0.725,0,0.113,0.414,93.96,4
2d1MywHy6FwKdzxFuSJnwl,"Wrecked","Wrecked","Imagine Dragons",2021-07-02,244004,61,1134887912,2024-09-24T13:30:40Z,"modern rock,pop,rock","KIDinaKORNER/Interscope Records",0.626,0.56,0,-5.82,0,0.0288,0.148,0.0000151,0.109,0.229,93.989,4
3GnchehlThhgpDvNtLJHmT,"Jaleo","Jaleo","Sexy Zebras",2021-07-01,169972,16,1134887912,2024-09-24T13:30:40Z,"latin rock,spanish indie pop","Sexy Zebras",0.566,0.976,0,-3.628,1,0.161,0.000495,0.0691,0.116,0.223,128.036,4
7EEFlToOPyOgaRmlwLhS78,"Ahí Van los Locos","Muy Mucho Mas Mejor","Limando",2018-04-06,148633,0,1134887912,2024-09-24T13:30:40Z,"ska espanol","Lengua Armada",0.709,0.787,7,-4.839,1,0.0565,0.0812,0.00000634,0.09,0.841,171.003,4
2sW9tuJM7SSGZ6JS9V2Cw3,"Pedro Navaja","La Hora De La Salsa","Rubén Blades",2019-12-19,441480,0,1134887912,2024-09-24T13:30:40Z,"latin jazz,salsa,tipico,tropical","Golds Music",0.595,0.399,11,-13.984,0,0.223,0.553,0.00000361,0.157,0.745,93.209,4
2El808Nt5lh2gI1H0Vd08T,"Siento","Bamboléo","Fania All Stars,Héctor Lavoe",1988-01-01,391320,48,1134887912,2024-09-24T13:30:40Z,"latin jazz,salsa,salsa puertorriquena,tropical","Fania",0.646,0.843,10,-8.768,1,0.0516,0.776,0.000139,0.128,0.862,95.722,4
1wsRitfRRtWyEapl0q22o8,"Guerrilla Radio","The Battle Of Los Angeles","Rage Against The Machine",1999-11-02,206200,69,1134887912,2024-09-24T13:30:40Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock","Epic",0.599,0.957,11,-5.764,1,0.188,0.0129,0.0000706,0.155,0.489,103.68,4
0tZ3mElWcr74OOhKEiNz1x,"Bulls On Parade","Evil Empire","Rage Against The Machine",1996-04-16,229466,73,1134887912,2024-09-24T13:30:40Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock","Epic",0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4
59WN2psjkt1tyaxjspN8fp,"Killing In The Name","Rage Against The Machine - XX (20th Anniversary Special Edition)","Rage Against The Machine",1992,313573,79,1134887912,2024-09-24T13:30:40Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock","Epic/Legacy",0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,4
5sG3G54H21hNfd5etlheoe,"Satellite","Endgame","Rise Against",2011-01-01,238573,67,1134887912,2024-09-24T13:30:40Z,"alternative metal,chicago hardcore,chicago punk,hardcore punk,modern rock,pop punk,post-grunge,punk","Geffen",0.387,0.94,5,-4.16,0,0.0528,0.00369,0,0.0759,0.444,134.876,4
0iSSweNFIG9TXe99r3CNwz,"Agradable Abismo","Inercia","Desakato",2012-01-24,277080,0,1134887912,2024-09-24T13:30:40Z,"punk urbano,rock en asturiano,spanish punk","El Garaje Producciones",0.477,0.886,2,-4.459,1,0.0668,0.00455,0.000461,0.0905,0.547,180.022,4
5Ix1TtnsaCMcDjn3WAKYQE,"Hey Hey","Hey Hey","MEUTE",2018-10-26,328944,45,1134887912,2024-09-24T13:30:40Z,"brass band pop,german dance,hamburg electronic,livetronica","TUMULT",0.756,0.636,11,-10.301,1,0.045,0.316,0.000587,0.0848,0.179,124.01,4
7n0iIFBytUWoQXS62Mr2gv,"Kondenado","Very Macho","Salida Nula",2013-10-22,174320,0,1134887912,2024-09-24T13:30:40Z,"spanish punk","Maldito Records, S.L.",0.44,0.948,0,-3.162,1,0.123,0.0118,0.025,0.0606,0.903,95.314,4
2LPaW6DKfhaCzLpT78K9Vh,"Una Historia Que Contar","Santos & Diablos","Uzzhuaïa",2013-09-17,281000,9,1134887912,2024-09-24T13:30:40Z,"punk urbano,spanish metal","Maldito Records, S.L.",0.49,0.994,7,-3.892,1,0.0769,0.000108,0.0147,0.352,0.283,125.98,4
2PpruBYCo4H7WOBJ7Q2EwM,"Hey Ya!","Speakerboxxx/The Love Below","Outkast",2003,235213,83,1134887912,2024-09-24T13:30:40Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop","Arista",0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4
38NomHWV1yre3xCASHn7zS,"Time of My Life","Magic Hotel","Toploader",2002-08-01,215000,25,1134887912,2024-09-24T13:30:40Z,"british alternative rock","S2",0.499,0.943,5,-2.273,1,0.0529,0.000143,0.172,0.23,0.443,120.83,4
3NY30EU3NZ7XN3P91j4r46,"Achilles Heel","Onka's Big Moka","Toploader",2000-05-30,257972,7,1134887912,2024-09-24T13:30:40Z,"british alternative rock","Sony Soho Square",0.337,0.72,5,-6.315,0,0.045,0.0108,0.00873,0.0963,0.177,176.062,4
0w07a1vsKahQMM0RnPXHVT,"Dancing in the Moonlight","Onka's Big Moka","Toploader",2000-05-30,232693,57,1134887912,2024-09-24T13:30:40Z,"british alternative rock","Sony Soho Square",0.633,0.856,0,-3.453,0,0.0357,0.0568,0,0.35,0.843,119.41,4
6tKahO6bgLc1dZzL6EyGoi,"French Song","#fakenews","Dubioza kolektiv",2020-01-28,117184,19,1134887912,2024-09-24T13:30:40Z,"balkan brass,balkan punk,bosnian indie","Menart",0.842,0.565,4,-6.395,1,0.354,0.415,0,0.168,0.962,85.003,4
33HOot1pvgvpfIZur9GqvQ,"Pasando Página","Libro Mal Cerrado","El Niño de la Hipoteca,Bely Basarte",2020-02-21,192227,8,1134887912,2024-09-24T13:30:40Z,"cantautor,spanish rock,latin viral pop","El Niño de la Hipoteca Records",0.557,0.18,0,-13.682,1,0.101,0.854,0,0.138,0.518,73.857,4
3xx7NjVOkluDcUFHLhvmrf,"Avanzaremos","Sembraremos Rebeldía","AlaDeMoska",2020-02-21,206452,14,1134887912,2024-09-24T13:30:40Z,"ska espanol,spanish punk","Maldito Records, S.L.",0.649,0.93,7,-4.15,1,0.0482,0.00628,0,0.309,0.705,99.992,4
7yeV0w5Ajx8bphB5Do7KD3,"Gloria","Sangre Fácil","Segismundo Toxicómano",2019-11-22,197464,0,1134887912,2024-09-24T13:30:40Z,"punk urbano,spanish punk","Rock Estatal Records",0.41,0.943,9,-3.907,1,0.0491,0.000235,0.0000022,0.346,0.607,185.153,4
6SmCrG3x8RxwyjdZk4X7ou,"No Veo","Nativa","Nativa",2019-09-20,205018,14,1134887912,2024-09-24T13:30:40Z,"reggae catala","Propaganda pel Fet!",0.589,0.901,4,-6.009,0,0.0899,0.0785,0.0000225,0.1,0.665,176.939,4
5neGrmrXAEqlKyafkRPvuo,"En Paz","En Paz","Walls",2018-12-03,218936,0,1134887912,2024-09-24T13:30:40Z,"rap conciencia","WhiteMusic",0.766,0.359,10,-10.956,0,0.114,0.754,0,0.0865,0.525,93.998,4
4EOCQiHHLiiKoFlXU1O5Fz,"¡Ya Es Lunes!","Y Fumo Porque Me Toca","Salida Nula",2002,219773,0,1134887912,2024-09-24T13:30:40Z,"spanish punk","Gaser Digital",0.759,0.846,11,-4.077,0,0.0469,0.00242,0,0.0524,0.905,95.02,4
1DF1di70rKR24QldAmkuij,"Quiero ser un mono","La Selva","Itaca Band",2012-02-10,176422,3,1134887912,2024-09-24T13:30:40Z,"reggae catala,rock catala,ska catala","Tercera Via Records",0.482,0.934,7,-4.746,1,0.0445,0.0106,0.0000103,0.109,0.804,180.358,4
5gU3onGnzyTtl4Tghx7eXm,"New Illusions","Psychotrip","Balkan Bomba",2020-01-31,293430,6,1134887912,2024-09-24T13:30:40Z,"ska espanol","Balkan Bomba",0.422,0.829,7,-6.984,0,0.0806,0.0107,0.00000749,0.162,0.523,148.103,4
2qriXF376LeMG1iMQNvVNa,"Grito de Fe","Psychotrip","Balkan Bomba",2020-01-31,296364,24,1134887912,2024-09-24T13:30:40Z,"ska espanol","Balkan Bomba",0.437,0.904,4,-5.486,0,0.0876,0.0235,0.00000148,0.29,0.488,135,4
6NddUwYzY63chlSlkVtUTe,"Yo Sí Te Creo","Psychotrip","Balkan Bomba",2020-01-31,263453,18,1134887912,2024-09-24T13:30:40Z,"ska espanol","Balkan Bomba",0.361,0.863,7,-6.361,0,0.0803,0.0839,0,0.0626,0.304,142.765,4
4b2hyaysnureQNvmqW0hSm,"Unas Horas","Cortocircuitos","Mr. Kilombo",2020-01-31,252771,0,1134887912,2024-09-24T13:30:40Z,"cantautor,spanish rock","Kilombo Records",0.755,0.355,4,-10.043,0,0.0535,0.616,0.00623,0.0892,0.414,121.599,3
56pQnUUPYsaXBC5u4s3xTn,"Buscando Likes","O´Funk´illoterapia","O'Funk'illo,Kutxi Romero",2020-02-07,240914,8,1134887912,2024-09-24T13:30:40Z,"rock andaluz,spanish punk","SPYRO MUSIC",0.63,0.932,1,-7.354,1,0.132,0.0058,0.0000317,0.435,0.242,95.013,3
4TKbc0txC88CtFyK5VlMew,"Sembraremos Rebeldía","Sembraremos Rebeldía","AlaDeMoska",2020-02-13,227013,10,1134887912,2024-09-24T13:30:40Z,"ska espanol,spanish punk","Maldito Records, S.L.",0.683,0.945,0,-3.432,1,0.0656,0.105,0,0.105,0.908,109.965,4
5Fronw7eoL0huzCEYSZe80,"A la luz de una sonrisa","Contratiempo","Gritando en Silencio",2009,227093,38,1134887912,2024-09-24T13:30:40Z,"punk urbano,spanish punk","WM Spain",0.65,0.883,3,-4.6,1,0.0803,0.133,0,0.0787,0.693,89.945,4
25DJcHvNmP8HwCsukqZT6M,"Barre las Penas","Barre las Penas","El Duende Callejero",2017-09-25,213364,45,1134887912,2024-09-24T13:30:40Z,"pop flamenco","El Duende Callejero",0.847,0.577,2,-11.946,1,0.0499,0.428,0,0.165,0.864,106.982,4
2cGMPtsAVv5u0lewdSaSSR,"La reina del barrio","El doble de tu mitad","Rulo y la contrabanda",2017-11-03,282480,17,1134887912,2024-09-24T13:30:40Z,"cantautor,latin arena pop,spanish pop,spanish rock","WM Spain",0.577,0.528,4,-7.442,0,0.0288,0.000757,0.0000092,0.125,0.25,146.126,4
2EIyK5s2Ni7ZX0qyN00Qh1,"Le voy a cobrar a tus labios tus miradas","Esta noche se merece otra ronda","Sinkope",2007-11-20,324600,38,1134887912,2024-09-24T13:30:40Z,"indie extremena,punk urbano,spanish punk","WM Spain",0.288,0.504,7,-6.07,1,0.0383,0.112,0.00000141,0.117,0.31,71.782,4
32Z8HQ66vETiOgioUJJ5RS,"Por Pensar Le Dio al Hombre","Por Pensar Le Dio al Hombre","Sinkope",2020-02-14,252893,0,1134887912,2024-09-24T13:30:40Z,"indie extremena,punk urbano,spanish punk","Rock Estatal Records",0.503,0.912,7,-7.264,1,0.0467,0.00659,0.00000208,0.0629,0.868,161.933,4
5owehtMsbmwM4C6Uf7wBOj,"Gilipollas no tiene traducción","Gilipollas no tiene traducción","Def Con Dos",2020-02-14,77422,28,1134887912,2024-09-24T13:30:40Z,"rap metal espanol,spanish metal,spanish punk","WM Spain",0.621,0.939,0,-4.194,1,0.279,0.0172,0,0.436,0.934,185.945,4
48LCnGeww8DfeXVc5V3tAR,"Cinderella","Cinderella","Ayax y Prok",2020-02-14,162511,0,1134887912,2024-09-24T13:30:40Z,"rap politico,spanish hip hop,urbano espanol","ALBZ Records",0.69,0.847,6,-5.631,0,0.214,0.127,0,0.0818,0.49,94.017,4
2ES9JejkdhQJUX3zN5tXcn,"Las Manos","Donde Nace el Infarto","Ciudad Jara,La Vela Puerca,Colectivo Panamera,ZOO,TéCanela,La Raíz,Road Ramos,Nativa",2020-02-07,254088,44,1134887912,2024-09-24T13:30:40Z,"indie valenciana,latin alternative,reggae uruguayo,rock en espanol,rock uruguayo,mestissatge,rap catala,rap politico,rock catala,flamenco fusion,ska espanol,spanish punk,spanish rock,murcia indie,reggae catala","El Último Pasillo",0.518,0.721,9,-8.018,0,0.165,0.683,0,0.0802,0.621,185.958,4
3bprIXxiU9E0GLa1ekgvjv,"Plantita Ska","El Cuento de Nunca Acabar","Skaparapid",1999-01-01,236093,0,1134887912,2024-09-24T13:30:40Z,"latin ska,ska,spanish punk","Tralla Records",0.715,0.91,2,-8.352,1,0.0904,0.483,0.0000259,0.0514,0.666,103.406,4
26WDNQ2NWC7RGASqD8qJzO,"La danza del autuno rosa - Spanish Version","And the winner isn't (Deluxe Version)","Talco",2018-02-23,275252,11,1134887912,2024-09-24T13:30:40Z,"indie veneto,italian ska,ska espanol","HFMN Crew",0.43,0.916,6,-3.531,0,0.0782,0.169,0.0229,0.175,0.71,170.895,4
4ibBtP0OAnUvUPfEiRPpv5,"La torre - Spanish Version","And the winner isn't (Deluxe Version)","Talco",2018-02-23,150720,11,1134887912,2024-09-24T13:30:40Z,"indie veneto,italian ska,ska espanol","HFMN Crew",0.515,0.941,2,-3.834,1,0.0979,0.164,0.00668,0.116,0.877,162.743,4
6IMZPYjW7FKdpMJcybAQMW,"Volar","Amén","Agua Bendita",1993-01-01,138814,0,1134887912,2024-09-24T13:30:40Z,"ska catala,ska espanol,spanish punk","Agua Bendita",0.289,0.842,1,-6.902,0,0.052,0.00547,0.466,0.109,0.791,197.71,4
0nCqJIrHDEpirLYJvERIY8,"A Tu Lado","Amén","Agua Bendita",1993-01-01,203728,0,1134887912,2024-09-24T13:30:40Z,"ska catala,ska espanol,spanish punk","Agua Bendita",0.563,0.731,2,-5.078,1,0.129,0.294,0.00295,0.0887,0.776,66.578,4
1TzaV3yEKswqIBrvi7VLKv,"Despideme","Radio Ghetto","Skalariak",2003,198053,39,1134887912,2024-09-24T13:30:40Z,"latin ska,ska espanol,ska jazz,spanish punk","Boa Musica",0.551,0.846,4,-5.938,0,0.0536,0.0178,0.000351,0.0661,0.926,183.289,4
4WEpx43cE3iz2uzjVOkxkH,"Rude Girl","Dolç Atac (Studio)","Auxili",2013-11-13,166818,36,1134887912,2024-09-24T13:30:40Z,"mestissatge,reggae catala,rock catala","Record Union",0.858,0.888,0,-5.069,1,0.0417,0.212,0.00000263,0.0378,0.843,137.978,4
3Dnr5MmVE22xUyZXqMPbQf,"Young Men Dead","Passover","The Black Angels",2006,332253,49,1134887912,2024-09-24T13:30:40Z,"garage rock,modern blues rock,neo-psychedelic","Blue Scholars / Light in the Attic",0.46,0.74,2,-5.849,1,0.0303,0.000203,0.0385,0.124,0.0808,129.611,4
